order_id,customer_id,order_date,status,category,payment_method,quantity,discount_percent,amount,delivery_days,rating
O107997,C00246,2025-02-05,delivered,home,cash,2,14.0,3589.43,4.0,4.0
O107998,C00134,2025-10-01,delivered,home,sbp,4,14.0,875.47,20.0,
O107999,C00604,2024-06-10,completed,beauty,card,4,6.0,820.81,12.0,2.0
O108000,C00770,2025-05-15,cancelled,toys,card,2,,1012.8,,
O108001,C00889,2024-08-20,completed,toys,card,3,20.0,4641.59,4.0,5.0
O108002,C00962,2025-10-16,completed,clothing,wallet,1,16.0,1321.22,12.0,2.0
O108003,C01728,2025-09-13,completed,beauty,cash,4,7.0,1649.32,4.0,4.0
O108004,C00024,2026-07-31,delivered,home,card,2,12.0,762.63,9.0,3.0
O108005,C01796,2024-07-16,completed,clothing,cash,5,24.0,3739.36,19.0,2.0
O108006,C00478,2024-08-15,delivered,electronics,card,2,30.0,940.6,5.0,3.0
O108007,C01908,2024-11-02,delivered,toys,card,1,6.0,525.58,4.0,4.0
O108008,C00271,2025-06-05,completed,toys,card,3,5.0,1319.8,1.0,5.0
O108009,C00201,2025-03-13,completed,clothing,cash,1,18.0,803.01,10.0,3.0
O108010,C00244,2026-07-21,cancelled,clothing,wallet,2,11.0,1413.56,,
O108011,C00593,2024-08-06,cancelled,electronics,card,3,16.0,4992.78,,
O108012,C01884,2026-07-31,cancelled,electronics,cash,1,15.0,296.04,,
O108013,C00926,2026-07-31,completed,beauty,cash,2,24.0,587.74,13.0,3.0
O108014,C00331,2025-11-17,processing,clothing,card,5,1.0,2287.66,4.0,
O108015,C01284,2026-04-23,cancelled,home,cash,2,18.0,838.29,,
O108016,C01017,2025-05-07,delivered,clothing,sbp,2,30.0,1965.38,6.0,4.0
O108017,C01406,2024-10-26,delivered,home,card,3,15.0,635.68,7.0,4.0
O108018,C01484,2024-08-03,completed,beauty,card,2,5.0,2722.2,11.0,3.0
O108019,C01573,2025-11-04,delivered,beauty,cash,5,28.0,1962.29,3.0,4.0
O108020,C00303,2024-06-04,Completed,clothing,sbp,3,4.0,3803.45,18.0,1.0
O108021,C00992,2025-10-08,delivered,clothing,card,2,27.0,7466.29,18.0,1.0
O108022,C01262,2026-07-31,completed,electronics,card,4,18.0,4480.49,6.0,3.0
O108023,C01114,2025-03-13,completed,beauty,cash,1,27.0,812.32,17.0,2.0
O108024,C01946,2024-11-04,delivered,beauty,card,4,2.0,4811.82,14.0,3.0
O108025,C01922,2025-10-21,delivered,clothing,sbp,3,7.0,1168.16,19.0,2.0
O108026,C01624,2024-06-18,delivered,electronics,card,1,25.0,608.14,16.0,2.0
O108027,C00481,2025-06-07,processing,home,card,2,22.0,575.57,16.0,
O108028,C01058,2026-07-31,completed,beauty,sbp,3,19.0,908.4,11.0,2.0
O108029,C01608,2026-06-21,completed,home,card,1,19.0,630.63,10.0,2.0
O108030,C00537,2025-08-19,completed,electronics,card,4,29.0,2127.85,5.0,5.0
O108031,C01424,2025-09-17,cancelled,toys,card,5,26.0,3479.21,,
O108032,C00499,2026-07-31,cancelled,clothing,sbp,1,7.0,548.6,,
O108033,C00281,2025-01-30,cancelled,home,card,2,19.0,786.23,,
O108034,C00480,2024-05-13,cancelled,electronics,cash,1,20.0,1031.72,,
O108035,C01853,2025-12-27,completed,electronics,wallet,1,5.0,300.67,5.0,4.0
O108036,C01991,2025-12-16,completed,electronics,card,4,8.0,2409.51,12.0,3.0
O108037,C01711,2025-06-24,delivered,clothing,card,2,8.0,2468.25,10.0,2.0
O108038,C00543,2025-02-13,completed,toys,card,3,22.0,2607.6,5.0,4.0
O108039,C01560,2026-07-31,delivered,home,card,2,15.0,962.96,14.0,3.0
O108040,C00437,2026-02-07,completed,toys,card,1,15.0,150.0,7.0,4.0
O108041,C00254,2025-07-14,completed,home,card,5,17.0,1876.87,17.0,2.0
O108042,C00518,2024-11-30,delivered,electronics,card,4,4.0,10784.64,17.0,2.0
O108043,C00280,2024-12-05,completed,home,cash,5,13.0,2020.22,17.0,1.0
O108044,C01282,2026-07-19,processing,home,cash,1,11.0,490.74,19.0,
O108045,C01367,2024-10-29,completed,beauty,cash,2,26.0,1128.68,8.0,4.0
O108046,C00072,2024-11-14,processing,clothing,card,3,2.0,2080.71,15.0,
O108047,C00215,2026-02-11,completed,electronics,card,5,26.0,1458.65,3.0,5.0
O108048,C00959,2026-07-31,cancelled,home,sbp,5,28.0,4518.15,,
O108049,C00227,2026-07-31,delivered,beauty,sbp,3,23.0,2050.08,10.0,3.0
O108050,C01657,2026-07-31,completed,clothing,card,1,29.0,150.0,8.0,5.0
O108051,C00801,2024-07-20,completed,electronics,card,5,13.0,321.85,18.0,2.0
O108052,C00826,2024-11-27,completed,clothing,cash,3,5.0,962.07,8.0,3.0
O108053,C00011,2026-01-28,cancelled,beauty,card,4,23.0,748.16,,
O108054,C01403,2024-12-12,completed,clothing,card,2,3.0,1262.19,13.0,2.0
O108055,C01443,2026-07-31,completed,home,card,4,26.0,1460.91,11.0,3.0
O108056,C01513,2026-07-31,delivered,electronics,card,5,17.0,3588.66,16.0,1.0
O108057,C01081,2026-07-03,delivered,clothing,card,3,18.0,2175.86,4.0,4.0
O108058,C00540,2024-08-28,completed,clothing,card,4,16.0,881.56,20.0,2.0
O108059,C00157,2024-09-28,completed,electronics,card,4,18.0,1472.74,15.0,3.0
O108060,C00632,2025-03-11,delivered,clothing,sbp,2,27.0,633.03,7.0,3.0
O108061,C01088,2026-07-31,completed,home,sbp,4,7.0,4157.78,13.0,2.0
O108062,C00234,2026-03-06,delivered,clothing,card,3,14.0,1284.42,1.0,5.0
O108063,C00109,2026-01-05,completed,electronics,card,3,11.0,4021.41,15.0,2.0
O108064,C00434,2024-12-17,processing,home,card,3,,4204.44,2.0,
O108065,C00142,2025-05-08,delivered,clothing,wallet,2,21.0,884.22,6.0,4.0
O108066,C00029,2026-02-08,delivered,clothing,card,5,15.0,1533.87,17.0,2.0
O108067,C00971,2025-05-13,cancelled,beauty,wallet,2,27.0,489.13,,
O108068,C01491,2024-11-15,processing,clothing,cash,4,6.0,3478.13,11.0,
O108069,C01000,2026-04-09,cancelled,clothing,sbp,4,21.0,1818.94,,
O108070,C00183,2025-11-18,delivered,electronics,card,4,23.0,1100.15,16.0,2.0
O108071,C00678,2024-07-26,cancelled,clothing,cash,2,10.0,2019.92,,
O108072,C00072,2024-09-22,completed,electronics,card,5,20.0,5124.34,14.0,3.0
O108073,C01244,2025-05-03,cancelled,beauty,cash,4,24.0,922.9,,
O108074,C00467,2024-09-23,delivered,electronics,cash,1,8.0,658.02,20.0,1.0
O108075,C00775,2026-03-30,delivered,home,sbp,4,14.0,3156.62,11.0,2.0
O108076,C01805,2025-03-16,cancelled,beauty,cash,3,12.0,5766.77,,
O108077,C01174,2024-11-16,delivered,clothing,wallet,4,11.0,1727.23,18.0,2.0
O108078,C01530,2026-07-31,delivered,electronics,card,5,14.0,2464.13,10.0,
O108079,C00700,2025-01-14,processing,electronics,card,2,10.0,1672.34,17.0,
O108080,C01862,2025-09-11,delivered,electronics,card,5,30.0,6799.39,15.0,3.0
O108081,C01430,2026-06-02,completed,toys,card,5,24.0,3394.57,11.0,3.0
O108082,C01032,2024-06-25,completed,electronics,card,2,10.0,1180.29,20.0,2.0
O108083,C01159,2025-07-27,delivered,clothing,card,2,26.0,628.98,7.0,4.0
O108084,C01247,2026-07-31,completed,electronics,card,3,12.0,1141.06,20.0,2.0
O108085,C00321,2025-02-26,delivered,home,card,2,,874.77,15.0,2.0
O108086,C00504,2026-04-08,cancelled,clothing,card,1,19.0,863.51,,
O108087,C01373,2025-11-01,completed,clothing,cash,4,6.0,2822.28,16.0,3.0
O108088,C00882,2026-07-31,processing,electronics,card,4,4.0,1135.62,6.0,
O108089,C01568,2025-08-28,delivered,toys,wallet,4,16.0,3889.78,11.0,2.0
O108090,C01052,2024-11-29,processing,clothing,card,4,6.0,1721.63,15.0,
O108091,C00132,2025-11-24,completed,electronics,card,1,26.0,435.34,3.0,5.0
O108092,C01330,2024-12-31,delivered,beauty,sbp,3,11.0,2732.7,20.0,1.0
O108093,C01220,2025-04-13,delivered,beauty,sbp,3,3.0,3019.41,7.0,4.0
O108094,C00730,2025-12-12,cancelled,clothing,card,5,15.0,3249.17,,
O108095,C01581,2025-03-17,processing,toys,card,5,15.0,11011.41,10.0,
O108096,C00702,2026-05-09,cancelled,electronics,sbp,1,6.0,150.0,,
O108097,C00230,2024-11-14,completed,beauty,wallet,3,,3200.73,19.0,2.0
O108098,C00243,2025-01-26,completed,beauty,wallet,5,5.0,1107.58,3.0,5.0
O108099,C01804,2025-04-01,CANCELED,clothing,card,4,18.0,1944.54,,
O108100,C00753,2024-08-09,completed,clothing,card,3,14.0,1507.52,12.0,2.0
O108101,C00830,2024-07-30,processing,electronics,card,4,8.0,1894.37,16.0,
O108102,C00611,2026-03-22,delivered,electronics,card,1,15.0,239.35,18.0,1.0
O108103,C01476,2025-09-23,cancelled,clothing,card,3,11.0,502.25,,
O108104,C01212,2026-04-03,processing,toys,card,5,11.0,532.79,18.0,
O108105,C01799,2026-02-03,completed,electronics,wallet,3,9.0,1260.43,4.0,
O108106,C01789,2025-10-28,completed,clothing,card,5,14.0,2763.83,7.0,4.0
O108107,C01980,2026-04-11,delivered,electronics,card,4,15.0,3192.87,20.0,2.0
O108108,C00659,2024-08-31,cancelled,electronics,card,5,4.0,6282.05,,
O108109,C01168,2025-02-11,delivered,clothing,wallet,1,21.0,971.8,6.0,3.0
O108110,C00693,2026-07-31,completed,toys,wallet,5,10.0,5468.51,16.0,3.0
O108111,C01409,2024-01-25,delivered,electronics,card,2,3.0,445.65,14.0,3.0
O108112,C01497,2026-01-05,completed,electronics,cash,2,6.0,2400.52,17.0,
O108113,C00504,2026-05-13,completed,electronics,wallet,1,20.0,669.36,16.0,2.0
O108114,C01720,2025-06-01,processing,clothing,cash,2,17.0,350.97,5.0,
O108115,C00581,2024-06-15,completed,clothing,card,4,8.0,4674.56,11.0,3.0
O108116,C01967,2025-01-05,completed,electronics,cash,2,16.0,490.0,2.0,4.0
O108117,C01702,2025-05-01,completed,electronics,card,1,23.0,216.62,2.0,5.0
O108118,C00037,2026-07-31,cancelled,clothing,card,2,20.0,3408.81,,
O108119,C00797,2026-07-31,completed,electronics,card,1,3.0,600.84,7.0,5.0
O108120,C00777,2025-10-10,completed,beauty,card,5,21.0,1077.13,10.0,3.0
O108121,C01645,2024-07-23,completed,beauty,sbp,4,24.0,1290.48,19.0,2.0
O108122,C01449,2026-07-31,delivered,clothing,card,3,7.0,3469.29,14.0,2.0
O108123,C00102,2025-04-03,completed,home,card,5,21.0,949.06,12.0,2.0
O108124,C01682,2024-04-07,cancelled,clothing,card,2,15.0,885.76,,
O108125,C00437,2026-04-02,cancelled,electronics,cash,5,3.0,2213.36,,
O108126,C00740,2026-07-31,delivered,home,card,4,27.0,17514.69,8.0,4.0
O108127,C00341,2025-12-16,completed,home,sbp,2,27.0,309.05,4.0,5.0
O108128,C00316,2026-03-26,delivered,clothing,sbp,4,25.0,638.88,19.0,1.0
O108129,C01055,2025-01-22,completed,electronics,cash,5,2.0,1575.27,2.0,5.0
O108130,C00170,2024-04-25,completed,electronics,card,2,27.0,594.34,18.0,2.0
O108131,C00162,2026-07-31,cancelled,clothing,card,2,4.0,1019.87,,
O108132,C01572,2025-03-15,completed,clothing,card,5,13.0,1700.16,4.0,4.0
O108133,C00688,2026-06-13,completed,beauty,card,2,5.0,1952.56,6.0,3.0
O108134,C01297,2024-11-20,completed,electronics,card,3,16.0,1595.92,8.0,4.0
O108135,C01973,2026-06-10,completed,home,sbp,1,,229.04,12.0,3.0
O108136,C00102,2025-01-08,completed,toys,cash,4,14.0,1640.17,11.0,2.0
O108137,C01589,2026-07-10,Completed,electronics,card,5,28.0,1998.01,8.0,5.0
O108138,C00220,2026-07-31,cancelled,clothing,wallet,1,19.0,1238.71,,
O108139,C01522,2025-12-31,completed,clothing,wallet,2,12.0,1983.23,5.0,4.0
O108140,C00613,2026-07-31,completed,home,card,4,9.0,3514.2,1.0,5.0
O108141,C00271,2025-09-22,processing,beauty,wallet,3,4.0,832.58,2.0,
O108142,C00458,2026-03-02,delivered,beauty,card,3,28.0,1913.64,7.0,3.0
O108143,C00730,2025-11-30,cancelled,clothing,card,2,16.0,395.35,,
O108144,C01460,2025-12-15,delivered,beauty,cash,4,29.0,3348.43,3.0,4.0
O108145,C01362,2024-08-09,completed,clothing,card,3,23.0,3942.6,2.0,5.0
O108146,C01458,2026-01-21,completed,beauty,cash,1,3.0,150.0,16.0,3.0
O108147,C00044,2025-02-23,cancelled,beauty,sbp,1,30.0,464.4,,
O108148,C01951,2026-07-31,cancelled,home,card,2,23.0,928.02,,
O108149,C00868,2026-07-31,delivered,electronics,card,4,18.0,4121.12,6.0,4.0
O108150,C00223,2026-07-31,delivered,electronics,card,1,17.0,311.17,13.0,3.0
O108151,C01858,2025-07-26,delivered,beauty,card,5,3.0,1538.54,3.0,4.0
O108152,C01586,2025-05-29,completed,electronics,card,5,18.0,2842.46,1.0,5.0
O108153,C00165,2025-11-07,completed,clothing,sbp,1,3.0,813.63,17.0,2.0
O108154,C00874,2024-09-01,processing,home,sbp,3,21.0,1770.24,16.0,
O108155,C01813,2026-03-09,completed,beauty,card,2,28.0,2026.02,19.0,2.0
O108156,C01366,2024-05-03,completed,beauty,card,1,14.0,868.74,17.0,2.0
O108157,C00390,2024-10-19,delivered,electronics,card,3,23.0,993.21,3.0,
O108158,C01401,2026-07-31,completed,home,card,4,16.0,2041.68,2.0,4.0
O108159,C00379,2025-04-23,processing,beauty,card,3,4.0,2332.64,20.0,
O108160,C00704,2024-08-17,completed,electronics,card,5,14.0,1329.54,18.0,2.0
O108161,C00391,2026-06-11,cancelled,clothing,card,4,24.0,1164.17,,
O108162,C01387,2025-11-13,completed,home,cash,4,29.0,624.21,12.0,3.0
O108163,C01863,2026-07-31,completed,clothing,card,5,3.0,6446.77,3.0,4.0
O108164,C00089,2025-12-14,delivered,clothing,card,5,18.0,14211.8,5.0,4.0
O108165,C01208,2026-07-31,cancelled,electronics,sbp,3,11.0,875.96,,
O108166,C00497,2024-12-30,completed,beauty,sbp,5,5.0,3978.3,5.0,5.0
O108167,C01502,2025-06-28,completed,electronics,card,2,0.0,2727.83,11.0,2.0
O108168,C00279,2024-07-26,completed,clothing,sbp,5,,987.11,8.0,5.0
O108169,C00733,2026-07-31,completed,clothing,sbp,4,30.0,2655.76,6.0,3.0
O108170,C00412,2024-11-27,cancelled,electronics,sbp,2,30.0,2908.25,,
O108171,C01747,2026-07-31,processing,clothing,sbp,1,,407.71,16.0,
O108172,C00166,2026-02-06,delivered,electronics,cash,2,28.0,946.17,13.0,4.0
O108173,C01164,2025-11-07,completed,electronics,sbp,3,3.0,4573.62,3.0,4.0
O108174,C00241,2024-08-09,delivered,clothing,card,1,22.0,360.12,16.0,3.0
O108175,C01200,2026-03-08,delivered,clothing,card,3,25.0,958.35,18.0,1.0
O108176,C01536,2025-01-14,completed,clothing,sbp,5,14.0,2182.77,6.0,4.0
O108177,C01505,2026-03-01,completed,electronics,card,2,12.0,4349.66,9.0,4.0
O108178,C00067,2026-04-21,delivered,clothing,card,5,9.0,4804.07,3.0,5.0
O108179,C01548,2026-07-08,cancelled,electronics,card,3,19.0,2345.88,,
O108180,C00594,2026-06-23,completed,electronics,card,2,21.0,1550.85,15.0,3.0
O108181,C01364,2024-12-27,cancelled,electronics,cash,5,26.0,1043.01,,
O108182,C01928,2024-06-26,cancelled,electronics,card,4,15.0,3202.92,,
O108183,C00238,2025-10-08,processing,clothing,card,4,8.0,1458.93,1.0,
O108184,C00726,2024-10-27,processing,toys,sbp,2,21.0,881.02,10.0,
O108185,C01734,2026-06-20,completed,electronics,card,3,16.0,-1268.46,8.0,4.0
O108186,C00284,2026-01-29,completed,home,sbp,5,20.0,5488.0,9.0,4.0
O108187,C00522,2025-02-09,cancelled,electronics,card,1,5.0,2236.93,,
O108188,C01099,2024-09-22,cancelled,clothing,card,1,13.0,249.56,,
O108189,C01993,2025-01-25,completed,clothing,card,4,26.0,4890.65,8.0,3.0
O108190,C00590,2026-05-18,delivered,electronics,cash,4,1.0,0.0,9.0,4.0
O108191,C00772,2026-07-31,cancelled,home,sbp,2,9.0,1963.58,,
O108192,C01592,2025-08-26,completed,electronics,card,3,16.0,2042.28,7.0,4.0
O108193,C00240,2026-05-27,completed,beauty,wallet,1,,327.76,12.0,3.0
O108194,C00656,2026-02-07,completed,home,card,2,17.0,647.63,15.0,3.0
O108195,C00633,2025-02-07,completed,home,card,1,22.0,452.33,19.0,1.0
O108196,C00803,2026-04-09,delivered,electronics,card,5,18.0,3579.51,1.0,5.0
O108197,C01148,2026-02-26,completed,clothing,cash,2,28.0,1599.56,13.0,2.0
O108198,C00444,2025-03-24,cancelled,home,card,3,19.0,17371.95,,
O108199,C00783,2024-11-11,completed,clothing,card,2,10.0,1666.66,12.0,2.0
O108200,C01834,2024-08-19,cancelled,home,cash,3,19.0,572.95,,
O108201,C01658,2026-04-14,completed,clothing,card,3,2.0,4429.81,6.0,5.0
O108202,C01913,2024-03-21,cancelled,home,sbp,1,25.0,870.2,,
O108203,C01365,2025-08-03,completed,home,card,4,16.0,1897.94,14.0,2.0
O108204,C01165,2025-09-23,delivered,electronics,card,3,17.0,668.31,9.0,4.0
O108205,C00427,2026-07-31,completed,beauty,card,3,,1298.03,15.0,2.0
O108206,C00318,2026-06-30,delivered,home,wallet,1,1.0,1380.07,16.0,2.0
O108207,C01078,2024-06-09,completed,electronics,card,1,12.0,806.21,1.0,4.0
O108208,C00810,2026-07-31,completed,electronics,card,3,3.0,4806.81,12.0,3.0
O108209,C01576,2025-05-27,delivered,home,card,1,12.0,1535.68,2.0,5.0
O108210,C00020,2025-12-04,completed,home,wallet,3,27.0,1913.7,1.0,3.0
O108211,C01783,2024-02-03,processing,toys,card,4,14.0,174.19,5.0,
O108212,C00342,2025-01-22,delivered,home,sbp,2,22.0,525.47,5.0,4.0
O108213,C00790,2024-02-23,Completed,electronics,card,2,12.0,315.08,12.0,3.0
O108214,C00713,2026-04-20,processing,electronics,sbp,5,13.0,8402.7,17.0,
O108215,C01849,2025-09-09,completed,clothing,card,3,22.0,2447.36,13.0,
O108216,C01441,2026-02-12,cancelled,clothing,card,2,27.0,909.01,,
O108217,C00072,2025-06-08,completed,toys,wallet,5,7.0,1780.08,8.0,3.0
O108218,C01707,2026-07-31,delivered,home,card,4,30.0,5140.87,19.0,1.0
O108219,C01354,2026-07-31,cancelled,toys,cash,3,16.0,789.02,,
O108220,C00137,2026-04-08,completed,beauty,wallet,5,7.0,960.86,15.0,2.0
O108221,C01564,2026-07-31,delivered,home,card,4,10.0,717.54,4.0,5.0
O108222,C00068,2025-11-09,completed,home,sbp,5,3.0,2939.41,12.0,4.0
O108223,C00851,2026-07-31,delivered,home,card,4,19.0,1123.58,7.0,4.0
O108224,C00325,2026-07-31,completed,clothing,card,4,3.0,4787.28,13.0,3.0
O108225,C00022,2025-06-29,completed,beauty,card,4,13.0,2126.2,10.0,3.0
O108226,C01120,2025-10-22,completed,electronics,cash,1,0.0,174.58,3.0,4.0
O108227,C01375,2026-07-31,delivered,toys,card,1,6.0,438.04,12.0,4.0
O108228,C00960,2025-11-09,processing,home,card,3,14.0,727.12,15.0,
O108229,C00686,2026-04-07,processing,clothing,cash,4,18.0,1906.63,18.0,
O108230,C01027,2024-11-24,delivered,electronics,card,4,,5028.65,19.0,1.0
O108231,C00304,2026-06-08,cancelled,electronics,card,5,7.0,2316.55,,
O108232,C00100,2024-08-02,cancelled,home,card,4,10.0,1226.68,,
O108233,C00315,2025-02-06,delivered,electronics,card,1,,744.75,11.0,3.0
O108234,C00109,2025-09-13,completed,electronics,card,3,13.0,1111.7,19.0,1.0
O108235,C01539,2026-05-29,delivered,electronics,card,4,12.0,3195.5,7.0,4.0
O108236,C01218,2025-12-18,completed,clothing,wallet,5,4.0,3382.4,10.0,4.0
O108237,C00375,2026-07-31,cancelled,toys,cash,4,27.0,895.26,,
O108238,C01140,2025-11-26,completed,home,wallet,3,9.0,545.36,7.0,4.0
O108239,C00969,2026-07-31,completed,clothing,sbp,1,22.0,386.13,13.0,3.0
O108240,C00223,2026-07-03,cancelled,toys,wallet,5,19.0,3602.68,,
O108241,C01941,2025-02-05,completed,clothing,card,3,19.0,6208.29,13.0,2.0
O108242,C01876,2024-09-23,processing,toys,card,5,30.0,1046.33,17.0,
O108243,C01518,2024-08-08,processing,toys,card,1,3.0,230.57,5.0,
O108244,C01618,2025-06-30,delivered,home,card,4,10.0,4493.83,5.0,3.0
O108245,C01095,2025-05-20,delivered,clothing,sbp,2,9.0,1196.73,17.0,2.0
O108246,C01608,2025-09-07,completed,beauty,card,1,30.0,443.6,6.0,4.0
O108247,C01057,2025-10-03,completed,clothing,wallet,5,1.0,4379.6,17.0,1.0
O108248,C00333,2025-03-10,cancelled,clothing,card,4,9.0,5521.25,,
O108249,C99999,2025-05-20,completed,electronics,card,5,16.0,5862.97,20.0,2.0
O108250,C01709,2025-01-30,completed,electronics,cash,4,0.0,1165.55,10.0,3.0
O108251,C00893,2026-03-27,completed,electronics,card,3,3.0,2178.4,18.0,2.0
O108252,C01459,2025-03-21,delivered,beauty,sbp,4,27.0,5051.65,19.0,2.0
O108253,C00290,2025-07-11,delivered,electronics,cash,1,0.0,405.45,3.0,5.0
O108254,C00896,2025-12-22,completed,clothing,card,2,5.0,1378.51,5.0,3.0
O108255,C00168,2025-01-07,completed,clothing,card,2,11.0,639.6,9.0,2.0
O108256,,,cancelled,clothing,cash,2,11.0,477.14,,
O108257,C00219,2025-09-03,completed,beauty,cash,2,23.0,1425.5,2.0,5.0
O108258,C00417,2026-06-15,completed,beauty,card,4,9.0,4286.28,20.0,2.0
O108259,C01214,2026-07-31,completed,home,cash,4,13.0,3774.19,16.0,2.0
O108260,C00011,2025-12-03,cancelled,home,card,4,15.0,703.48,,
O108261,C00388,2026-03-09,completed,beauty,card,3,2.0,4401.0,18.0,2.0
O108262,C01382,2025-03-05,completed,clothing,card,5,11.0,4089.87,19.0,2.0
O108263,C00299,2025-08-04,delivered,clothing,card,3,16.0,3802.81,10.0,3.0
O108264,C01112,2025-07-18,completed,electronics,card,2,8.0,489.76,3.0,5.0
O108265,C01735,2026-04-15,processing,electronics,cash,5,13.0,5057.0,4.0,
O108266,C01561,2024-12-29,cancelled,toys,wallet,2,16.0,1723.43,,
O108267,C00245,2025-09-17,delivered,beauty,wallet,5,29.0,939.75,10.0,3.0
O108268,C00296,2025-08-31,completed,clothing,card,4,,2946.85,11.0,4.0
O108269,C01412,2026-04-06,completed,electronics,cash,5,4.0,1135.75,3.0,4.0
O108270,C00693,2026-07-31,delivered,home,wallet,5,22.0,2624.88,1.0,4.0
O108271,C00835,2026-05-22,completed,toys,card,1,21.0,3313.92,2.0,4.0
O108272,C00954,2025-05-23,delivered,toys,card,2,10.0,1308.47,15.0,3.0
O108273,C01159,2025-07-27,completed,home,card,3,22.0,1421.58,3.0,4.0
O108274,C00899,2024-10-08,delivered,home,card,2,3.0,316.63,17.0,1.0
O108275,C00047,2025-07-29,completed,electronics,sbp,1,26.0,654.7,3.0,5.0
O108276,C00189,2025-01-05,delivered,electronics,card,5,4.0,2299.68,4.0,4.0
O108277,C00001,2025-02-26,completed,electronics,card,1,26.0,150.0,18.0,2.0
O108278,C00530,2026-07-31,completed,home,cash,2,9.0,434.03,11.0,2.0
O108279,C01635,2025-10-25,delivered,toys,sbp,5,12.0,5295.02,1.0,5.0
O108280,C01944,2025-01-12,delivered,beauty,card,3,8.0,4379.24,4.0,5.0
O108281,C00951,2024-07-26,processing,clothing,cash,2,23.0,1102.42,6.0,
O108282,C00055,2026-01-07,completed,clothing,card,5,19.0,5834.67,6.0,4.0
O108283,C00143,2025-07-02,completed,clothing,card,4,12.0,2136.07,5.0,5.0
O108284,C01631,2025-08-25,delivered,clothing,card,5,23.0,1419.79,7.0,4.0
O108285,C00687,2025-03-28,completed,beauty,sbp,2,27.0,6049.73,9.0,4.0
O108286,C01764,2025-08-29,cancelled,beauty,card,2,12.0,336.09,,
O108287,C01013,2025-03-24,completed,beauty,card,3,21.0,2188.93,6.0,3.0
O108288,C01759,2026-03-09,cancelled,clothing,wallet,5,27.0,1545.02,,
O108289,C00271,2025-06-26,delivered,home,wallet,3,1.0,1320.7,6.0,4.0
O108290,C01717,2025-12-31,completed,toys,card,5,8.0,9270.27,4.0,3.0
O108291,C01093,2026-07-31,completed,home,card,5,5.0,2695.53,18.0,2.0
O108292,C00876,2025-04-15,delivered,electronics,card,5,18.0,2007.23,2.0,5.0
O108293,C01058,2026-07-31,delivered,clothing,card,5,28.0,1679.94,14.0,2.0
O108294,C00655,2025-11-08,completed,electronics,card,3,30.0,2446.03,2.0,4.0
O108295,C01206,2026-07-31,delivered,electronics,cash,5,17.0,1219.22,6.0,5.0
O108296,C01541,2026-02-25,delivered,clothing,card,4,28.0,2243.6,14.0,3.0
O108297,C01621,2025-03-20,delivered,home,card,5,24.0,2334.86,7.0,4.0
O108298,C01957,2025-12-09,delivered,electronics,cash,2,23.0,556.09,13.0,
O108299,C00826,2025-02-24,cancelled,clothing,card,1,26.0,165.38,,
O108300,C01538,2024-08-13,delivered,clothing,card,3,25.0,1603.29,7.0,4.0
O108301,C01778,2024-07-19,completed,beauty,card,2,1.0,772.1,8.0,4.0
